Choice,A_PageRank,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_PageRank,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1,0.0010855176,488553,38857,6666,44.9295850425,5.1435657728,2.299665752,0.5714418257,2.2972755642,170,396.432748538,14225.1754386,0.0009612472,65264,956,2672,226.763549906,72.1454053207,3.7816645324,2.0479372422,3.0637191965,887,68.7081930415,1766.30751964
1,0.0029353433,173872,2804,16328,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876,1323,268.13298272,9307.21487603,0.000325398,1203,689,67,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873,2,0.5,317.5
1,0.0022916658,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667,0.0001279863,493,74,16,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.5959620807,0,0,0
1,0.0017331527,126738,779,4115,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849,690,126.044159544,3627.96866097,0.0002536247,223,168,9,0.349326776,0.349326776,0.1005033585,0.1005033585,0.1005033585,1,77,3047
0,0.0003326279,1424824,338,6096,462.507298936,135.304121994,0.3347656668,0.3347656668,0.3347656668,1732,43.962307253,5992.77898344,0.0004003884,6061284,24,41017,410.052992763,36.8037586228,0.1005033585,0.1005033585,0.1005033585,1716,21.0346620451,1734.6129405
0,0.0013931704,2774790,20342,15836,5088.57716465,6.1830806789,0.8104606078,0.3395221406,1.0817573066,18549,4.7813390696,454.967894595,0.0012379008,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.8582262703,6.4840859489,5210,13.5984877127,1336.21361059
0,0.0010855176,488553,38857,6666,44.9295850425,5.1435657728,2.299665752,0.5714418257,2.2972755642,170,396.432748538,14225.1754386,0.0022916658,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667
0,0.0003880667,4189,2094,187,6.6973655357,1.4256784241,4.4836072397,1.3329545746,3.7735534148,29,79.2068965517,2846.79310345,0.0014305941,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.7918609767,66.2062083002,21678,6.8593643121,1113.2020156
0,0.0001279863,20,7,2,7.6908237318,0.2773056408,1.3315079797,0.1005033585,2.8306268013,6,2,96.1666666667,0.0010725111,739581,10723,1279,102.026750104,96.7713185484,1.537321816,1.0543580385,3.467753982,432,11.1916859122,966.193995381
0,0.0001762125,4557,82,167,7.3376261649,4.3974973143,0.1005033585,0.1005033585,2.0920169577,25,12.44,398.76,0.0012966744,9542820,2069,17897,4336.3582863,668.570800935,7.3769959697,1.8383807208,3.1136251344,12252,16.3851384167,3413.41185041
0,0.0006359682,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5,0.0019471626,405315,128127,6688,131.597627554,23.4538713842,7.3816125036,0.1005033585,7.4064162329,568,231.589160839,9587.66958042
1,0.0002367747,207,95,5,0.1005033585,0.1005033585,0.3569432987,0.1005033585,0.3569432987,0,0,0,0.0001279863,27710,3018,330,24.621050056,3.8451583137,1.1419619243,0.8880863836,1.1419619243,104,100.39047619,28149.4761905
0,0.0003863002,2470,357,119,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953,5,60.6,1983,0.0012758332,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352
1,0.0012944493,242529,7561,3702,242.63363551,106.676389127,7.1983304393,2.0405110851,10.073921354,894,63.0989988877,8653.06562848,0.0010039536,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.1005033585,8.464206735,758,120.195058518,4332.48504551
1,0.0006199359,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.0922007269,10.7774189865,1330,61.6397331357,2080.33358043,0.0001489827,95,120,3,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,1,0,0
1,0.0002191787,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182,0.0001489827,95,120,3,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,1,0,0
1,0.0019063206,454514,1479,5187,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465,1793,159.00596206,5756.67913279,0.0004104244,119001,119704,2266,63.6032615837,17.010681516,11.2328519009,0.1005033585,6.6288967245,206,167.913043478,6161.9178744
1,0.0015900716,48711,22845,932,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,229,80.3433476395,4431.68240343,0.0001474079,279,40,15,0.2940435274,0.2940435274,0.1005033585,0.1005033585,0.1005033585,1,1,37
1,0.0012773694,132100,56571,1780,388.210787203,13.7901207488,25.9219139652,0.3419364717,17.5938470236,804,271.116707617,12786.2518428,0.0001279863,20,7,2,7.6908237318,0.2773056408,1.3315079797,0.1005033585,2.8306268013,6,2,96.1666666667
0,0.0004757849,33669,29327,883,128.414854027,23.9196306635,6.5562550178,0.3395221406,12.2922053818,228,72.7792207792,3492.19480519,0.0009096004,130850,3394,449,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975,355,102.573002755,10481.7355372
1,0.002387895,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267,1201,87.1837748344,3547.78228477,0.0012966744,9542820,2069,17897,4336.3582863,668.570800935,7.3769959697,1.8383807208,3.1136251344,12252,16.3851384167,3413.41185041
1,0.0013793515,45589,862,2641,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,551,127.404293381,2833.84794275,0.0001279863,2403,1,75,40.2365533557,31.4587083471,51.6200048428,0.1005033585,42.6304263082,147,10.0272108844,1486.30612245
0,0.0001279863,536,1985,4,0.3060734589,0.3060734589,0.1005033585,0.1005033585,0.8754177533,1,6,234,0.0002367747,35632,1744,2332,94.0006044221,40.5256732433,3.7621065542,0.34437519,3.777183529,387,86.4358974359,2318.61794872
1,0.0002367747,517,268,23,3.960250221,0.2790915225,1.8037426167,0.3595336011,1.5549191992,17,95.6470588235,2144.05882353,0.0001279863,49,210,1,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0,0,0
0,0.0004690694,356712,2070,2804,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073,92,258.255319149,8133,0.0003085387,10693,935,12,0.6344217539,0.3674625562,0.3674625562,0.1005033585,0.3674625562,2,50.5,3452.5
1,0.0019553888,1834007,773,30622,1674.26690878,388.426427249,29.3318518028,7.3082934458,17.6597096249,6261,53.22601447,2662.89477823,0.0006820123,20288,1568,655,34.2837900328,21.3172019582,1.3479674658,0.6007140826,1.3659218883,157,85.5786163522,1928.50314465
0,0.0003262932,628,921,6,3.9438483395,0.6185900083,4.769929665,0.8701361269,2.95323722,8,210.625,14027.5,0.0013865499,220242,357,1062,452.547280711,140.0075344,13.439022061,3.0436932644,13.6479820066,1796,13.6619178082,1375.80767123
0,0.000253568,2696,1718,20,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,18,84.9444444444,2656.88888889,0.0009016304,1097135,830,10591,73.1656773765,19.8983664028,0.1005033585,0.1005033585,0.3518401439,288,13.7098976109,762.614334471
0,0.0001488585,209,454,7,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,2,0.5,9,0.0002201337,5501,5908,400,7.1963894102,2.6357228664,1.7722887831,0.3419364717,0.8251929422,28,86.3214285714,1704.92857143
0,0.0011185165,6119,382,417,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702,32,145.65625,2851.40625,0.0013533992,282305,2114,1664,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474,168,379.311764706,32020.8117647
1,0.0001683626,108768,57,62,0.7629784307,0.3060734589,3.6119396487,3.3705065355,10.6005015388,3,7.3333333333,1022.33333333,0.000171333,3106,3232,47,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,17,5,531.944444444
1,0.0026871001,7185698,30,29179,29146.9564617,18082.7435955,0.1005033585,0.1005033585,4.5023964135,88154,4.0610657942,649.156485299,0.0006650074,25360,20872,461,1.4825932255,0.716815998,1.083654212,1.083654212,2.5327443818,7,228.571428571,9940.71428571
1,0.0017331527,126738,779,4115,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849,690,126.044159544,3627.96866097,0.0001317904,21,193,0,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3518401439,0,0,0
1,0.001081968,11427,1951,1069,31.2018970657,9.4677393212,12.7086399663,1.0914253809,16.9942186851,126,322.842519685,6522.99212598,0.0015900716,48711,22845,932,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,229,80.3433476395,4431.68240343
0,0.0008359305,78731,6212,1971,97.3958422434,57.1797678825,13.8436437887,1.7886359685,12.6607555142,378,59.9166666667,2026.7578125,0.0021421655,631958,674,7522,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357,2536,35.838659392,2231.56897896
0,0.0003334154,112,243,5,1.4451735361,0.1005033585,0.1005033585,0.1005033585,0.6031769292,5,96.6,1414.2,0.0014345794,266407,1592,6734,660.897263062,297.090332679,28.2579999628,0.8396823434,20.7226649911,2376,66.3959899749,2706.10818713
1,0.0009149454,96531,87,363,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122,296,9.2087542088,2112.07407407,0.000253568,2696,1718,20,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,18,84.9444444444,2656.88888889
1,0.000243768,671,215,17,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1,1,148,0.0004690694,356712,2070,2804,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073,92,258.255319149,8133
0,0.0001279863,20,7,2,7.6908237318,0.2773056408,1.3315079797,0.1005033585,2.8306268013,6,2,96.1666666667,0.0023755112,206818,15196,2513,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,69,321.188405797,17454.115942
0,0.0004953232,28613,3557,9,0.7514342508,0.2959984786,0.1005033585,0.1005033585,0.1005033585,3,2.6666666667,218.333333333,0.0012491964,541611,2140,10406,2418.36985923,981.459888729,13.9255848212,0.1005033585,32.9730239162,8550,59.1202267994,4861.41090025
0,0.0012773694,132100,56571,1780,388.210787203,13.7901207488,25.9219139652,0.3419364717,17.5938470236,804,271.116707617,12786.2518428,0.001014859,21591,1179,228,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,369,18.4429708223,1330.36604775
0,0.0002191787,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182,0.0010855176,488553,38857,6666,44.9295850425,5.1435657728,2.299665752,0.5714418257,2.2972755642,170,396.432748538,14225.1754386
1,0.0017318299,2745543,7828,22729,349.819625135,107.081021087,0.6040911504,0.1005033585,2.3922013421,1359,55.718228032,3705.91648511,0.0003525805,364,927,6,0.5516804778,0.3102473647,0.8349808627,0.3395221406,0.8325906749,2,1.5,122
1,0.0012367014,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943,0.0001622563,11018,160,447,2.9289745107,0.8801967787,0.1005033585,0.1005033585,0.5908589259,9,19.5,1779.7
1,0.0005125668,725,645,44,4.1082987108,0.7096930615,1.5689093819,0.8347063702,1.8326649768,15,128.8,2381.46666667,0.0003859137,100,201,7,0.3518401439,0.1005033585,0.3518401439,0.1005033585,0.3518401439,1,29,469
0,0.0001279863,3069,608,31,113.857624018,4.4579691963,4.272799947,0.3595336011,3.547587711,236,5.5210084034,819.722689076,0.0002367747,2499,1279,136,4.0711882227,1.4910578497,0.5931737252,0.3468385418,4.8198744407,16,30.9375,629.3125
1,0.0012367014,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943,0.0021421655,631958,674,7522,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357,2536,35.838659392,2231.56897896
1,0.0010651803,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527,1063,229.764159703,6728.43082637,0.0003513962,4760,425,96,5.0119622628,1.4078958975,0.1005033585,0.1005033585,0.1005033585,22,3,277.590909091
1,0.0010042117,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393,441,258.051454139,8569.14988814,0.0001582427,254,534,1,3.4536485166,0.2773056408,0.8104847511,0.3419364717,1.2766667445,12,6.75,573.916666667
0,0.0003880667,4189,2094,187,6.6973655357,1.4256784241,4.4836072397,1.3329545746,3.7735534148,29,79.2068965517,2846.79310345,0.0014744543,196692,2339,4626,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609,2689,39.5568971826,2039.9582876
0,0.0001561629,794,479,8,0.3060734589,0.3060734589,0.1005033585,0.1005033585,1.6219808872,1,49,4969,0.0006140305,53678,1751,496,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585,599,15.1765676568,3087.46369637
0,0.0002292948,6375552,813,13024,12873.6009322,4515.51517633,1.0352099685,0.1005033585,2.0390370997,28917,9.7999314364,1988.04748029,0.0005896657,10422587,147,98965,1892.91438777,678.010953505,0.8424973786,0.1005033585,0.8424973786,7979,37.1357689459,2639.14082942
0,0.0001279863,7625,6067,478,13.5843900232,4.1014817855,4.5275513772,0.1005033585,3.7735076651,51,132.433962264,4756.9245283,0.0002367747,8391,453,302,2.4143953842,0.7979910276,0.5643427289,0.1005033585,0.5837598291,9,85.6666666667,2020.44444444
0,0.0002191787,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182,0.0014514411,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.1005033585,15.9532425551,567,276.496515679,8038.06620209
0,0.0006140305,53678,1751,496,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585,599,15.1765676568,3087.46369637,0.0002002645,1010,1014,62,0.9576896234,0.1005033585,1.0470177354,0.3371319527,0.3371319527,4,154.75,1705
1,0.0009834508,146298,49266,9392,146.311226579,84.4510189798,1.3083555275,0.1005033585,4.0358259366,600,54.802306425,1953.62602965,0.0006820123,20288,1568,655,34.2837900328,21.3172019582,1.3479674658,0.6007140826,1.3659218883,157,85.5786163522,1928.50314465
1,0.0010651803,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527,1063,229.764159703,6728.43082637,0.0002455067,24437,279,52,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751,50,117.098039216,6075.88235294
1,0.0008731855,32342,2622,1061,64.641881773,21.4921308523,22.2502876588,0.5833695849,27.5128375473,271,184.297794118,7245.23161765,0.001399503,871652,140,13838,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,562,135.158450704,5187.5
1,0.0017792482,5342840,33401,19715,173636.23895,52349.6742074,11.408839373,1.652900203,13.4852657683,213718,5.3482026431,1230.51278079,0.0014514411,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.1005033585,15.9532425551,567,276.496515679,8038.06620209
1,0.0005165761,20542,635,142,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339,40,35.4523809524,2758.52380952,0.0002455067,24437,279,52,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751,50,117.098039216,6075.88235294
1,0.0014515909,1481379,147521,15043,9902.07037931,5012.05587584,10.4384603887,0.1005033585,193.072418229,28564,10.9641442568,1035.95549302,0.0006686534,627949,150866,6820,246.40384554,74.7054295201,21.2609389965,1.3206810342,15.2780657745,683,235.787264834,11977.0434153
1,0.0004953232,28613,3557,9,0.7514342508,0.2959984786,0.1005033585,0.1005033585,0.1005033585,3,2.6666666667,218.333333333,0.0001692888,5685,942,477,30.131220894,1.6499776487,5.3123945176,0.1005033585,4.8191429483,111,224.225225225,7527.40540541
0,0.0004989874,7271,335,417,8.7866655883,5.8762309499,0.3674625562,0.1005033585,0.3674625562,40,79.125,1841.3,0.0024146824,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329,0.5809552537,16.2815024995,52580,3.0924476968,597.563636364
1,0.0015641043,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.6147168251,4.401918701,679,47.0969162996,2374.15565345,0.0003137911,177796,0,6870,9.1483841077,5.3226945927,0.1005033585,0.1005033585,0.1005033585,42,66.619047619,1681.23809524
1,0.0019548048,322682,37601,22232,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483,696,234.338068182,7168.46448864,0.0012491964,541611,2140,10406,2418.36985923,981.459888729,13.9255848212,0.1005033585,32.9730239162,8550,59.1202267994,4861.41090025
0,0.0009096004,130850,3394,449,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975,355,102.573002755,10481.7355372,0.0020093227,221001,906,8613,3933.23800737,1574.38645056,0.3395221406,0.1005033585,12.7373300964,10560,42.9620782601,1498.35542337
1,0.0007086053,99193,69,3950,71.8970682908,31.5701688974,0.3395221406,0.1005033585,0.3395221406,324,143.947852761,4795.83435583,0.0001279863,18322,6564,1754,33.1368981205,11.0367563434,7.0791345583,2.8078891431,5.0461944529,126,118.642857143,2065.11904762
0,0.0001279863,38,0,0,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3468385418,0,0,0,0.0003262932,628,921,6,3.9438483395,0.6185900083,4.769929665,0.8701361269,2.95323722,8,210.625,14027.5
0,0.0019819837,4321482,259,32741,7068.5940808,3773.24875881,2.1019940226,0.3395221406,10.2165316735,25313,11.3032806138,1404.1953492,0.0029194304,1040229,725,13675,1420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,4970,83.0368754956,4524.14155432
0,0.0019816056,508213,554,16338,3619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,12453,47.6179080824,2314.93335975,0.0022701396,3302480,550744,20006,936.636126376,206.101772388,41.3171893605,0.5959620807,42.8137044787,3691,69.1508724832,3456.09610738
0,0.0002265439,16978,6715,451,0.3324230437,0.1005033585,0.1005033585,0.1005033585,3.3429985107,1,130,2874,0.0019713475,138235,780,1415,267.436511255,128.707882764,32.381551153,3.495342668,26.6084698024,852,27.4785631518,4345.21668598
1,0.0002868816,561,477,39,4.0922921005,0.8049523418,1.6523043654,0.6134091419,2.1485136564,15,187.6,2984.6,0.0001969805,272,733,5,1.5667381983,0.3468385418,1.5743987793,0.3371319527,1.0523081085,6,28.5,554.5
1,0.0019063206,454514,1479,5187,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465,1793,159.00596206,5756.67913279,0.002387895,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267,1201,87.1837748344,3547.78228477
0,0.000171333,3106,3232,47,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,17,5,531.944444444,0.0021421655,631958,674,7522,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357,2536,35.838659392,2231.56897896
0,0.0005298192,285735,276251,3417,19.3275815086,7.2920155807,0.1005033585,0.1005033585,0.1005033585,60,44.8064516129,4144.25806452,0.0029194304,1040229,725,13675,1420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,4970,83.0368754956,4524.14155432
1,0.0007606491,638283,150,1492,20677.8834456,5606.96445094,1.3260869988,0.1005033585,33.6829020514,56196,0.9475754064,480.542013413,0.0001418282,44,79,1,0.5768715825,0.1005033585,0.1005033585,0.1005033585,0.1005033585,2,33.5,629
0,0.0001279863,201,152,3,0.9082336313,0.1005033585,0.1005033585,0.1005033585,0.1005033585,3,25.3333333333,1320.66666667,0.0002367747,5277,74,323,7.1215892663,1.1930712121,0.6032023168,0.1005033585,0.6032023168,30,112.566666667,2568.83333333
