Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,0.095075,-0.84951,-0.075681,-0.051955,-0.4481,0.32493,-0.44912,0.093108,0.030865,-0.1251,0.0066037,-1.6692,-0.98077,-0.66069,-0.97348,-2.469,0.83306,0.53131,0.29129,-0.37904,-0.15562,-0.036821
0,-0.86106,-0.80299,-0.87685,-0.6732,-0.6597,0.15426,0.038195,0.078828,0.25786,0.15018,-0.16555,-0.064062,-0.029217,-0.85035,0.1367,-0.26308,-0.16101,-0.27346,-0.18569,-0.054911,0.030539,-0.029644
0,0.54854,-0.60956,3.3755,0.15692,-0.24115,-0.23321,0.68192,-0.47227,0.084849,0.019041,-0.00169,0.29467,0.25206,-0.12063,0.44184,-0.18034,-0.37091,-0.23211,-0.30695,-0.061829,-0.018964,0.0075109
0,0.46372,-0.18114,-0.23626,0.28525,0.068884,-0.25924,-0.070167,-0.05553,0.029572,-0.071281,0.013462,-1.2435,2.5121,-0.84039,-0.20452,0.236,1.6536,0.15125,-0.90422,0.21681,-0.026427,-0.0067763
0,0.4615,-0.73071,-1.0703,-0.037804,0.30067,0.069427,-0.10952,0.094726,-0.058418,-0.050147,0.0037335,0.24062,-0.43032,-0.88122,-0.15356,-0.057212,-0.12983,-0.2418,-0.11827,0.085927,-0.1755,0.027972
0,0.47561,-0.83441,-0.97544,-0.018668,0.26782,0.056604,-0.098238,-6.39E-05,-0.055824,-0.049121,0.0034977,-2.0751,-0.0093852,-0.51627,-0.92917,-3.0178,0.79517,0.12435,0.5715,1.4778,-1.2423,0.07732
0,0.41914,-0.82604,-0.43867,-0.67501,0.35826,-0.31116,-0.12802,-0.091853,-0.053049,-0.018333,0.0073943,0.2414,-0.052566,2.1889,-1.7977,0.50454,-0.65077,0.18259,-0.077324,-0.028484,0.074374,0.0041
1,0.47265,-0.86538,-1.1016,-0.033878,0.25964,-0.0065098,-0.13931,0.07304,-0.054127,-0.048562,0.0048618,0.73613,-0.66195,2.9877,0.55776,-0.49799,0.97871,-2.8291,0.21197,-0.17458,0.056347,-0.0016081
0,0.52194,-0.81173,-0.47469,0.12787,0.17194,-0.059582,-0.02118,-0.063727,-0.0087498,-0.053682,0.0064015,-2.2859,5.0009,-0.72969,1.1711,-3.0245,-1.996,-0.95057,-1.1472,0.33001,-0.22023,0.080554
1,0.27267,0.36516,0.40443,0.26664,-0.18083,0.0347,-0.82056,-0.020429,-0.099422,-0.0079378,0.0048842,0.34116,-0.20613,0.39949,-0.35905,0.33731,0.0084901,0.23229,0.17832,-0.1227,0.065195,-0.015012
1,0.047143,1.3059,-0.50298,0.72458,-0.54805,-1.044,-0.45791,-0.73763,-0.050806,-0.039907,0.018994,0.46184,-0.79477,-1.1087,0.0030348,0.21652,-0.074361,-0.17442,0.014565,-0.046053,-0.05542,0.0068044
1,0.47618,-0.8065,-0.94572,-0.019652,0.26406,0.022908,-0.10354,0.074821,-0.049898,-0.047112,0.0043219,0.46184,-0.79477,-1.1087,0.0030348,0.21652,-0.074361,-0.17442,0.014565,-0.046053,-0.05542,0.0068044
1,0.14642,1.5981,0.88961,0.22779,0.44422,0.45691,0.76664,1.8006,-0.0395,0.066756,-0.0014916,0.32854,0.18347,1.3454,-1.7286,0.75003,-0.76569,0.18124,0.31031,0.051196,0.019165,0.018435
1,0.5061,-0.87714,0.056721,-0.23418,0.21947,-0.088836,-0.18452,-0.066147,-0.02478,-0.021728,0.004828,0.47576,-0.8898,-1.0929,-0.030286,0.25245,-0.011756,-0.14206,0.057316,-0.053523,-0.048581,0.0048738
1,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148,0.4615,-0.73071,-1.0703,-0.037804,0.30067,0.069427,-0.10952,0.094726,-0.058418,-0.050147,0.0037335
0,0.40026,-0.021766,-0.037205,-0.37795,0.46474,0.10865,-0.0095925,0.1072,-0.040154,-0.033946,0.0025967,0.57472,-0.69008,0.87401,0.20259,0.043896,0.39638,-0.65275,0.1729,-0.029183,-0.021044,0.00097934
1,-0.062697,1.5679,-0.088016,0.70951,-0.69649,-1.0401,-0.31507,-0.095597,-0.00023585,-0.054677,0.023592,-2.0751,-0.0093852,-0.51627,-0.92917,-3.0178,0.79517,0.12435,0.5715,1.4778,-1.2423,0.07732
1,0.14045,2.4463,0.20504,0.6454,0.14126,-0.41242,0.40971,0.81726,0.039163,-0.041902,0.014635,0.068061,3.6614,-0.44235,-0.031596,1.2548,0.9308,0.67699,3.2079,-0.096512,0.029925,-0.0010789
0,0.47634,-0.86486,-1.0286,-0.056655,0.2678,0.001683,-0.13233,0.030213,-0.051145,-0.050015,0.0048911,0.44038,-0.50279,-0.22805,0.13558,0.18578,-0.01563,0.18283,0.092567,-0.063044,0.0015286,-0.0023564
1,0.54082,-0.69114,-0.21894,0.19932,0.19042,-0.094392,0.19819,-0.033545,0.028066,-0.058871,0.0073826,0.47487,-0.88917,-1.1031,-0.035364,0.2545,-0.013355,-0.14448,0.058075,-0.053622,-0.048887,0.0049472
0,0.56584,-0.65012,1.5701,0.51247,-0.15185,-0.088347,0.5353,-0.24648,0.11078,-0.061371,0.0063488,0.53822,-0.88217,-0.35045,0.084777,0.17919,0.076649,-0.22204,0.038349,-0.03161,-0.042117,0.004587
1,-1.2519,3.4155,-0.31378,0.76594,-1.6932,-1.3153,-0.23863,0.35158,-0.52093,0.3221,-0.055257,0.4987,-0.65558,-0.3132,0.18494,0.13634,-0.16071,0.1249,-0.10853,0.0094323,-0.051563,0.0075414
0,0.69026,-0.37185,1.988,0.62277,-0.12382,0.17408,-0.47285,0.04097,0.057456,-0.028989,0.0082698,0.14496,1.1606,-0.81871,0.38616,-0.035361,-0.40395,-0.34565,0.15133,0.057617,-0.095218,0.019125
0,0.55473,-0.85803,-0.22133,0.12277,0.20909,-0.007156,0.086033,-0.031064,0.0065422,-0.050099,0.0052733,0.014423,-0.90185,-0.89346,-0.21504,-0.31574,0.15754,0.018804,0.082389,-0.23275,0.0085663,-0.014821
0,0.47476,-0.88886,-1.0977,-0.038585,0.25522,-0.015517,-0.14281,0.056743,-0.053266,-0.04876,0.0049744,0.51455,-0.7064,-0.30663,0.078626,0.20897,-0.1626,0.18143,-0.020401,0.01305,-0.048774,0.007197
0,0.59428,-0.88142,0.18826,0.25639,0.1808,-0.08751,0.44442,-0.12726,0.049701,-0.050076,0.0047912,0.85808,-0.22597,5.3077,1.0824,-0.59582,0.853,-1.4032,0.22153,0.064044,0.02489,0.0021717
1,0.27674,0.54036,-0.99983,0.40883,-0.17549,-0.50442,-0.54332,-0.62788,0.042294,-0.16044,0.0275,0.47371,-0.85631,-0.99314,-0.077987,0.26868,0.01631,-0.17287,0.02886,-0.055645,-0.047879,0.0047401
1,-4.3536,-1.2773,-0.74341,-0.29805,-0.93907,0.84922,0.17517,0.15898,1.6256,0.38159,0.43212,0.63753,-0.51896,1.6535,0.27377,-0.03238,-0.22702,-0.0044093,-0.43502,0.10789,-0.059199,0.013558
1,0.35995,-0.13821,0.15918,0.39157,-0.10434,-0.29678,0.15073,-0.17931,-0.044851,0.0025074,-0.0016832,0.47409,-0.88177,-1.1033,-0.036518,0.25806,-0.0046487,-0.14284,0.052698,-0.054319,-0.049359,0.0048253
1,0.57786,0.60867,1.8518,0.6895,0.24516,-0.026144,1.2492,-0.010782,0.17293,-0.06755,0.006849,0.5061,-0.87714,0.056721,-0.23418,0.21947,-0.088836,-0.18452,-0.066147,-0.02478,-0.021728,0.004828
0,0.26731,0.81717,-0.3759,0.20422,0.17765,-0.20758,0.030738,0.40004,-0.026165,-0.038465,0.01117,0.032168,0.033918,-0.58313,0.067486,-0.1196,0.16858,-0.11878,-0.18279,-0.15053,0.016121,-0.0050914
0,0.55932,-0.89805,-0.30895,0.15335,0.22313,-0.076119,0.29502,-0.10176,0.027514,-0.059407,0.005915,0.0090303,1.6942,-0.11087,0.13854,0.3995,0.24768,0.4163,1.5936,-0.17291,0.12657,-0.013894
1,0.29624,0.48706,-0.79921,0.28061,0.021051,-0.16636,-0.46686,-0.17695,-0.0063208,-0.10812,0.018182,0.55473,-0.85803,-0.22133,0.12277,0.20909,-0.007156,0.086033,-0.031064,0.0065422,-0.050099,0.0052733
1,0.47638,-0.88976,-1.0785,-0.031968,0.25058,-0.0077302,-0.15503,0.058714,-0.054378,-0.048044,0.004836,0.56584,-0.65012,1.5701,0.51247,-0.15185,-0.088347,0.5353,-0.24648,0.11078,-0.061371,0.0063488
0,0.4615,-0.73071,-1.0703,-0.037804,0.30067,0.069427,-0.10952,0.094726,-0.058418,-0.050147,0.0037335,0.75003,-0.97588,3.17,0.46436,-0.21015,0.24718,-0.1431,-0.25784,0.064856,0.0058185,-0.00025544
0,0.46894,-0.8844,-1.0448,-0.088851,0.25625,-0.029199,-0.15739,0.049942,-0.045663,-0.053133,0.0061015,-0.21827,0.90275,0.020388,-0.10536,0.45635,1.1595,0.15126,0.41872,-0.26241,0.22819,-0.048762
0,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148,0.39081,-0.10872,-0.80012,0.13667,0.16904,-0.13744,-0.21604,0.14734,-0.018472,-0.057893,0.0098468
0,0.47618,-0.8065,-0.94572,-0.019652,0.26406,0.022908,-0.10354,0.074821,-0.049898,-0.047112,0.0043219,0.54854,-0.60956,3.3755,0.15692,-0.24115,-0.23321,0.68192,-0.47227,0.084849,0.019041,-0.00169
1,-0.58018,-0.83794,-0.19993,-0.5064,-1.0633,0.46249,0.15853,0.099161,-0.33718,0.016977,-0.030371,0.45937,-0.75402,-1.0763,-0.009987,0.23092,-0.061338,-0.16902,0.043318,-0.04644,-0.054003,0.0066888
1,0.62318,-0.84954,1.4968,0.52237,-0.065079,-0.021682,0.39064,-0.23506,0.021457,0.015172,-0.0050263,0.49009,-0.88366,-0.75917,0.015938,0.20646,0.061494,-0.21905,0.042249,-0.066219,-0.035464,0.0025961
1,0.54752,-0.57409,0.0093937,0.32211,0.10568,-0.24968,0.30967,-0.22232,0.071485,-0.076856,0.011349,0.49882,-0.87291,-0.85725,0.022571,0.24739,-0.029242,-0.013695,0.028502,-0.029728,-0.051194,0.005221
0,0.43333,-0.45213,-0.93884,0.013824,0.27918,0.018017,-0.16527,0.25596,-0.046604,-0.043482,0.0030667,0.46955,-0.65663,-0.82743,0.01946,0.26943,0.052783,-0.022522,-0.10829,-0.037824,-0.061611,0.0046128
1,0.62318,-0.84954,1.4968,0.52237,-0.065079,-0.021682,0.39064,-0.23506,0.021457,0.015172,-0.0050263,0.032168,0.033918,-0.58313,0.067486,-0.1196,0.16858,-0.11878,-0.18279,-0.15053,0.016121,-0.0050914
1,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409
1,0.43983,0.98292,1.7251,0.68488,-0.038518,-0.38785,0.49584,0.35943,0.10485,-0.014799,0.010039,0.46637,-0.74479,-0.98946,0.0096862,0.22458,-0.029972,-0.18532,0.030216,-0.046187,-0.053589,0.0062232
0,0.46372,-0.18114,-0.23626,0.28525,0.068884,-0.25924,-0.070167,-0.05553,0.029572,-0.071281,0.013462,-0.024791,1.5779,-0.64239,0.65798,-0.43269,-0.80692,-0.54071,-0.72287,-0.0051366,-0.064009,0.020839
0,0.55012,-0.86643,-0.17932,0.10175,0.16174,0.19957,-0.39976,0.018324,-0.05208,-0.035736,0.0028558,0.47298,-0.90038,-0.6187,-0.0010682,0.17234,0.10582,-0.40054,0.079019,-0.062509,-0.02535,0.0015536
0,-1.8893,-0.98557,-0.70274,-0.61144,-1.4045,0.8098,0.0904,0.33361,1.1926,-0.5936,0.040825,-4.0893,-1.0089,-0.28949,-1.8065,-4.9928,1.5026,1.3336,0.48229,-1.6477,0.54252,-0.18324
0,0.55885,-0.52632,0.39309,0.15575,0.24135,0.046345,0.20549,0.15542,0.018607,-0.030941,0.0038196,0.54424,-0.86797,-0.29942,0.13664,0.20555,-0.03613,0.16676,-0.035692,0.0026187,-0.047419,0.00455
0,0.47618,-0.8065,-0.94572,-0.019652,0.26406,0.022908,-0.10354,0.074821,-0.049898,-0.047112,0.0043219,0.42866,1,1.8651,0.50444,0.34705,0.25367,1.0917,1.2062,0.037654,0.048749,-0.0056194
0,0.47298,-0.90038,-0.6187,-0.0010682,0.17234,0.10582,-0.40054,0.079019,-0.062509,-0.02535,0.0015536,0.58954,-0.79166,0.10551,0.28811,0.17846,-0.23842,0.59889,-0.17595,0.089916,-0.069921,0.0090662
1,0.16251,-0.62978,-0.26585,-0.84766,0.24549,-0.21717,0.018415,-0.11277,-0.33398,0.16343,-0.022839,0.4987,-0.65558,-0.3132,0.18494,0.13634,-0.16071,0.1249,-0.10853,0.0094323,-0.051563,0.0075414
1,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121,0.56337,-0.52665,0.39488,0.30247,0.10011,0.10294,-0.12546,-0.10233,0.019164,-0.057783,0.0069784
1,0.40477,1.4187,1.1422,0.33911,0.55304,0.60524,0.56692,0.88753,0.007853,-0.019885,-0.0022498,0.031602,-0.43052,0.42682,0.22543,-0.55242,-0.048347,0.19053,-0.15306,-0.29269,0.11147,-0.02571
1,-10.086,-0.79743,0.053879,1.5517,3.4965,-0.57321,-0.94104,0.24445,2.9794,0.12015,-0.84649,0.42866,1,1.8651,0.50444,0.34705,0.25367,1.0917,1.2062,0.037654,0.048749,-0.0056194
1,0.48441,-0.64398,-0.54191,0.1177,0.13555,-0.010751,-0.28132,-0.037915,-0.031259,-0.055241,0.0071158,0.56337,-0.52665,0.39488,0.30247,0.10011,0.10294,-0.12546,-0.10233,0.019164,-0.057783,0.0069784
1,-1.9307,5.5847,-0.18589,-3.636,3.4438,5.5168,1.0238,-3.6207,-0.36018,0.10275,-0.038421,0.032616,1.4368,2.6864,-1.9888,0.51183,-0.89656,-0.032738,0.55415,0.045349,0.04066,0.021667
1,0.46894,-0.8844,-1.0448,-0.088851,0.25625,-0.029199,-0.15739,0.049942,-0.045663,-0.053133,0.0061015,0.65183,-0.48087,1.3064,0.44196,0.17171,0.10475,0.48289,0.088732,0.08172,-0.031892,0.0023804
0,0.53597,-0.88555,-0.36512,0.12469,0.2029,-0.038941,0.144,-0.037636,-0.0062779,-0.043842,0.0041591,-2.1138,-0.47145,-0.83597,0.24755,0.68795,0.44954,-0.13773,-0.24749,0.32371,0.56686,0.43154
1,0.1719,-0.17706,-0.5075,0.21001,-0.21167,-0.21295,-0.17802,-0.18058,-0.24121,0.074855,-0.011399,0.33045,-0.91278,-0.45232,0.04305,0.0012133,0.0043369,0.15259,-0.026594,-0.23646,0.082983,-0.019066
1,-0.086022,-0.0024438,1.5209,-0.16201,-0.44587,-0.47857,0.59178,-0.1682,-0.6292,0.4224,-0.066574,-0.21827,0.90275,0.020388,-0.10536,0.45635,1.1595,0.15126,0.41872,-0.26241,0.22819,-0.048762
0,0.57472,-0.69008,0.87401,0.20259,0.043896,0.39638,-0.65275,0.1729,-0.029183,-0.021044,0.00097934,-0.10035,-0.56629,-0.6019,-0.015914,0.3091,0.44062,0.088027,-0.25369,-0.18535,0.23517,-0.039999
1,0.49734,-0.91316,0.42139,0.25084,0.025142,0.023818,0.246,-0.10307,-0.083408,0.033227,-0.0090398,0.35492,0.42931,-0.075239,0.47635,-0.14441,-0.75956,0.11031,-0.30796,0.065995,-0.078609,0.020258
0,0.47436,-0.88228,-1.1042,-0.033175,0.2571,-0.0033469,-0.14252,0.053275,-0.054389,-0.049371,0.0047948,0.69026,-0.37185,1.988,0.62277,-0.12382,0.17408,-0.47285,0.04097,0.057456,-0.028989,0.0082698
0,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709,-0.171,-0.30684,0.025167,0.052708,-0.37665,0.29233,0.014383,-0.13472,-0.24845,0.14391,-0.032006
0,-0.50294,0.82446,-0.46126,0.20032,-0.13173,0.25177,-0.015693,-0.37796,-0.33581,0.3826,-0.10188,-1.765,4.087,2.5119,-9.846,2.1766,-2.8496,-0.024577,0.99865,0.15663,-0.038136,0.070393
0,0.56536,-0.81619,0.11223,0.099863,0.24138,-0.0099597,0.34586,-0.21159,0.02875,-0.054723,0.0042395,0.040897,2.8752,-0.22315,0.5112,0.17098,-0.17882,-0.33652,1.2822,0.0045587,-0.058621,0.023406
1,0.60607,-0.63444,0.46738,0.40513,0.12995,-0.24102,0.63828,-0.26659,0.11637,-0.078607,0.010434,0.47943,-0.70791,-0.84439,0.048955,0.22816,-0.080355,-0.039852,0.056838,-0.02318,-0.054741,0.007045
1,0.14642,1.5981,0.88961,0.22779,0.44422,0.45691,0.76664,1.8006,-0.0395,0.066756,-0.0014916,-0.062697,1.5679,-0.088016,0.70951,-0.69649,-1.0401,-0.31507,-0.095597,-0.00023585,-0.054677,0.023592
0,0.47371,-0.85631,-0.99314,-0.077987,0.26868,0.01631,-0.17287,0.02886,-0.055645,-0.047879,0.0047401,0.032168,0.033918,-0.58313,0.067486,-0.1196,0.16858,-0.11878,-0.18279,-0.15053,0.016121,-0.0050914
0,0.03096,-0.40524,0.89627,-4.7024,1.2554,-1.9459,-0.8018,-0.61296,0.0070069,0.019235,0.043846,-0.171,-0.30684,0.025167,0.052708,-0.37665,0.29233,0.014383,-0.13472,-0.24845,0.14391,-0.032006
1,-1.3352,-0.058455,-0.94551,0.13438,1.3267,1.1204,-0.11525,-0.60086,0.86241,0.61503,-0.24471,0.50618,-0.89801,-0.81127,0.035284,0.2374,-0.033368,-0.0087805,0.0090019,-0.026167,-0.051581,0.005281
0,0.50577,-0.8979,-0.77878,0.027903,0.22264,0.011633,-0.1385,0.034624,-0.040017,-0.046744,0.0047824,0.56945,-0.87265,-0.060553,0.19901,0.19081,-0.048122,0.27186,-0.071241,0.023064,-0.047856,0.004461
1,0.46216,-0.77614,-1.0918,-0.053512,0.28757,0.022141,-0.12251,0.10459,-0.057016,-0.048093,0.0045204,0.55932,-0.89805,-0.30895,0.15335,0.22313,-0.076119,0.29502,-0.10176,0.027514,-0.059407,0.005915
0,0.48828,-0.89367,-0.91035,-0.0079815,0.22692,0.02494,-0.21317,0.059674,-0.057893,-0.042742,0.0042244,0.47425,-0.88229,-1.104,-0.033803,0.25716,-0.0036902,-0.14258,0.053244,-0.054426,-0.049331,0.0047959
1,0.5213,-0.78124,-0.36677,0.084549,0.22191,0.024116,-0.0089582,0.067661,-0.020301,-0.038118,0.0030855,0.5061,-0.87714,0.056721,-0.23418,0.21947,-0.088836,-0.18452,-0.066147,-0.02478,-0.021728,0.004828
0,0.47425,-0.88229,-1.104,-0.033803,0.25716,-0.0036902,-0.14258,0.053244,-0.054426,-0.049331,0.0047959,0.52787,-0.60561,1.1139,0.35183,0.089169,0.20194,0.5785,-0.20476,-0.043016,0.018511,-0.010869
1,-0.064062,-0.029217,-0.85035,0.1367,-0.26308,-0.16101,-0.27346,-0.18569,-0.054911,0.030539,-0.029644,0.15839,0.18955,-0.47089,0.36067,-0.18905,-0.41101,-0.14005,-0.26594,-0.1333,0.062355,-0.014579
0,0.80422,-0.83451,6.9083,0.66932,-1.4881,3.0051,-6.8629,1.0266,-0.28555,0.023976,0.0044259,-0.058488,-0.29484,-0.28244,0.13251,-0.55459,-0.13786,-0.23345,-0.13883,-0.30732,0.11432,-0.026505
1,-2.1033,2.8046,-0.47833,0.65696,-1.431,-1.3874,-0.51773,-0.22535,-0.66765,0.64525,-0.072897,-1.765,4.087,2.5119,-9.846,2.1766,-2.8496,-0.024577,0.99865,0.15663,-0.038136,0.070393
1,0.15941,0.013693,1.8334,0.56509,-0.42067,-0.082971,0.57434,-0.18541,-0.42628,0.31221,-0.056008,0.24055,0.032818,-0.37492,-0.10422,0.18081,0.21213,-0.10744,0.25999,-0.073783,-0.029518,0.0018123
0,0.43983,0.98292,1.7251,0.68488,-0.038518,-0.38785,0.49584,0.35943,0.10485,-0.014799,0.010039,-0.40599,-0.29222,-0.26913,-0.084853,-0.62742,0.22877,0.1054,0.10814,-0.44651,0.22612,-0.034694
0,0.35604,-0.75648,0.14609,0.053393,-0.035658,0.48211,-0.52029,-0.037043,-0.27145,0.07936,-0.021879,0.45592,-0.74025,-1.0906,-0.012354,0.23349,-0.063405,-0.16874,0.063642,-0.048061,-0.052703,0.006609
0,0.080643,0.34957,0.80081,0.22264,-0.0036786,0.28744,0.69087,0.51821,-0.48198,0.30401,-0.05903,0.34116,-0.20613,0.39949,-0.35905,0.33731,0.0084901,0.23229,0.17832,-0.1227,0.065195,-0.015012
0,0.65183,-0.48087,1.3064,0.44196,0.17171,0.10475,0.48289,0.088732,0.08172,-0.031892,0.0023804,0.52386,-0.23551,0.3319,0.29384,0.26047,-0.0091515,0.52555,0.18572,0.045297,-0.039161,0.0041308
1,0.35995,-0.13821,0.15918,0.39157,-0.10434,-0.29678,0.15073,-0.17931,-0.044851,0.0025074,-0.0016832,0.90291,0.93998,4.9674,2.0833,-0.41378,-1.8434,3.8552,-1.5923,0.81009,-0.24877,0.046808
1,-1.523,1.9713,-0.44107,0.56417,-1.7384,-0.76424,-0.24323,-1.2766,-0.98556,0.68141,-0.10367,-0.51067,6.135,-0.83958,0.84278,0.39582,0.66109,-0.42378,-1.4542,0.034042,-0.29948,0.033409
1,0.47909,-0.65807,-0.74427,0.11299,0.17037,-0.15865,-0.02216,-0.064771,-0.0069149,-0.063234,0.0089224,0.55662,-0.20791,0.73192,0.41657,0.077763,-0.03737,0.039364,0.13056,0.049933,-0.043439,0.0086115
1,0.50142,-0.67203,-0.26728,0.042077,0.13527,0.38307,-0.8541,0.0069721,-0.10372,-0.037206,0.0022127,0.35868,0.18159,-1.059,-0.23467,0.76698,1.232,0.087553,-0.72835,-0.15717,-0.11254,-0.012901
1,-1.523,1.9713,-0.44107,0.56417,-1.7384,-0.76424,-0.24323,-1.2766,-0.98556,0.68141,-0.10367,-2.0751,-0.0093852,-0.51627,-0.92917,-3.0178,0.79517,0.12435,0.5715,1.4778,-1.2423,0.07732
1,0.4987,-0.65558,-0.3132,0.18494,0.13634,-0.16071,0.1249,-0.10853,0.0094323,-0.051563,0.0075414,0.52558,-0.81829,-0.32947,0.065265,0.1786,0.25414,-0.48639,0.04944,-0.073149,-0.033331,0.0018107
1,0.30666,0.90205,0.58834,0.59471,-0.13023,-0.33793,0.19678,0.018293,0.063419,-0.075018,0.014678,0.032616,1.4368,2.6864,-1.9888,0.51183,-0.89656,-0.032738,0.55415,0.045349,0.04066,0.021667
0,0.26731,0.81717,-0.3759,0.20422,0.17765,-0.20758,0.030738,0.40004,-0.026165,-0.038465,0.01117,-0.33369,0.38391,-0.70656,0.12043,-0.8256,-0.31373,-0.24296,0.035357,-0.051739,-0.079907,-0.0080184
0,0.48441,-0.64398,-0.54191,0.1177,0.13555,-0.010751,-0.28132,-0.037915,-0.031259,-0.055241,0.0071158,-6.6422,-1.1898,-0.37402,-3.1524,-5.9868,1.9128,1.3941,0.58869,1.1478,-0.22535,-0.091553
0,0.47638,-0.88976,-1.0785,-0.031968,0.25058,-0.0077302,-0.15503,0.058714,-0.054378,-0.048044,0.004836,0.57472,-0.69008,0.87401,0.20259,0.043896,0.39638,-0.65275,0.1729,-0.029183,-0.021044,0.00097934
0,0.47371,-0.85631,-0.99314,-0.077987,0.26868,0.01631,-0.17287,0.02886,-0.055645,-0.047879,0.0047401,0.42866,1,1.8651,0.50444,0.34705,0.25367,1.0917,1.2062,0.037654,0.048749,-0.0056194
0,0.47371,-0.85631,-0.99314,-0.077987,0.26868,0.01631,-0.17287,0.02886,-0.055645,-0.047879,0.0047401,0.49822,-0.83287,-0.10779,0.17583,0.15317,-0.056847,0.34985,-0.041998,-0.042527,-0.004329,-0.0028006
1,-0.51577,-0.80229,-0.30782,-0.29513,-1.011,0.36229,-0.0060345,0.11669,-0.43257,0.11485,-0.037585,-0.047198,-0.75568,1.918,-2.1383,-0.49974,0.18937,-1.8484,0.08435,0.53424,-0.53622,0.089282
1,-1.765,4.087,2.5119,-9.846,2.1766,-2.8496,-0.024577,0.99865,0.15663,-0.038136,0.070393,-0.024791,1.5779,-0.64239,0.65798,-0.43269,-0.80692,-0.54071,-0.72287,-0.0051366,-0.064009,0.020839
0,0.46184,-0.79477,-1.1087,0.0030348,0.21652,-0.074361,-0.17442,0.014565,-0.046053,-0.05542,0.0068044,0.24055,0.032818,-0.37492,-0.10422,0.18081,0.21213,-0.10744,0.25999,-0.073783,-0.029518,0.0018123
1,0.023624,1.3967,-0.3767,0.18445,0.35738,0.18788,0.32958,0.83088,-0.12373,0.06616,-0.00030869,0.32854,0.18347,1.3454,-1.7286,0.75003,-0.76569,0.18124,0.31031,0.051196,0.019165,0.018435
1,-0.50294,0.82446,-0.46126,0.20032,-0.13173,0.25177,-0.015693,-0.37796,-0.33581,0.3826,-0.10188,-2.1033,2.8046,-0.47833,0.65696,-1.431,-1.3874,-0.51773,-0.22535,-0.66765,0.64525,-0.072897
0,0.47148,-0.88686,-1.0959,-0.057953,0.25845,-0.022353,-0.14762,0.055171,-0.055152,-0.047508,0.0049577,-0.51067,6.135,-0.83958,0.84278,0.39582,0.66109,-0.42378,-1.4542,0.034042,-0.29948,0.033409
1,0.42866,1,1.8651,0.50444,0.34705,0.25367,1.0917,1.2062,0.037654,0.048749,-0.0056194,0.62318,-0.84954,1.4968,0.52237,-0.065079,-0.021682,0.39064,-0.23506,0.021457,0.015172,-0.0050263
0,0.36967,-0.66568,1.7646,-2.3391,0.6171,-0.80157,-0.96692,-0.34031,0.02241,0.020346,0.022026,0.29235,0.37858,-0.69006,0.16848,0.2187,0.26333,-0.20598,-0.58518,-0.060469,-0.082873,0.0010481
0,0.43983,0.98292,1.7251,0.68488,-0.038518,-0.38785,0.49584,0.35943,0.10485,-0.014799,0.010039,0.37255,-0.46599,0.1229,0.21827,-0.0073306,0.008439,-0.020435,0.075392,-0.16262,0.070142,-0.014133
1,0.52558,-0.81829,-0.32947,0.065265,0.1786,0.25414,-0.48639,0.04944,-0.073149,-0.033331,0.0018107,0.52787,-0.60561,1.1139,0.35183,0.089169,0.20194,0.5785,-0.20476,-0.043016,0.018511,-0.010869
0,0.2844,0.9137,-0.74593,0.55273,-0.15021,-0.69426,-0.26337,-0.46979,0.077258,-0.1464,0.029525,0.50264,-0.89931,-0.71329,0.030858,0.20598,0.031232,-0.17887,0.03929,-0.047941,-0.040691,0.0036654
1,0.29216,-0.34342,-0.96913,-0.057727,0.34347,0.22575,-0.051948,0.33033,0.0086645,-0.044259,0.017772,-2.1033,2.8046,-0.47833,0.65696,-1.431,-1.3874,-0.51773,-0.22535,-0.66765,0.64525,-0.072897
0,0.32437,0.72564,-0.53902,0.65509,-0.29738,-0.94969,-0.29109,-0.50632,0.11553,-0.14625,0.033834,0.4676,-0.81309,-1.0805,-0.042554,0.27317,0.012478,-0.13739,0.095388,-0.056205,-0.047539,0.0046071
1,0.80422,-0.83451,6.9083,0.66932,-1.4881,3.0051,-6.8629,1.0266,-0.28555,0.023976,0.0044259,0.56337,-0.52665,0.39488,0.30247,0.10011,0.10294,-0.12546,-0.10233,0.019164,-0.057783,0.0069784
