@relation peerindex-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute class {0,1}
@attribute A_follower_count numeric
@attribute A_following_count numeric
@attribute A_listed_count numeric
@attribute A_mentions_received numeric
@attribute A_retweets_received numeric
@attribute A_mentions_sent numeric
@attribute A_retweets_sent numeric
@attribute A_posts numeric
@attribute A_network_feature_1 numeric
@attribute A_network_feature_2 numeric
@attribute A_network_feature_3 numeric
@attribute B_follower_count numeric
@attribute B_following_count numeric
@attribute B_listed_count numeric
@attribute B_mentions_received numeric
@attribute B_retweets_received numeric
@attribute B_mentions_sent numeric
@attribute B_retweets_sent numeric
@attribute B_posts numeric
@attribute B_network_feature_1 numeric
@attribute B_network_feature_2 numeric
@attribute B_network_feature_3 numeric

@data
1,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133
0,20,7,2,7.690824,0.277306,1.331508,0.100503,2.830627,6,2,96.166667,206818,15196,2513,15.210108,4.314659,0.100503,0.100503,0.100503,69,321.188406,17454.115942
0,28613,3557,9,0.751434,0.295998,0.100503,0.100503,0.100503,3,2.666667,218.333333,541611,2140,10406,2418.369859,981.459889,13.925585,0.100503,32.973024,8550,59.120227,4861.4109
0,132100,56571,1780,388.210787,13.790121,25.921914,0.341936,17.593847,804,271.116708,12786.251843,21591,1179,228,90.456506,25.798292,5.709329,1.111159,5.17662,369,18.442971,1330.366048
0,7147,737,112,2.33299,0.714556,0.86213,0.100503,1.357589,11,13.272727,520.181818,488553,38857,6666,44.929585,5.143566,2.299666,0.571442,2.297276,170,396.432749,14225.175439
1,2745543,7828,22729,349.819625,107.081021,0.604091,0.100503,2.392201,1359,55.718228,3705.916485,364,927,6,0.55168,0.310247,0.834981,0.339522,0.832591,2,1.5,122
1,58090,6,2963,98.954241,27.797596,0.796262,0.332423,0.332423,430,241.68046,8490.301149,11018,160,447,2.928975,0.880197,0.100503,0.100503,0.590859,9,19.5,1779.7
1,725,645,44,4.108299,0.709693,1.568909,0.834706,1.832665,15,128.8,2381.466667,100,201,7,0.35184,0.100503,0.35184,0.100503,0.35184,1,29,469
0,3069,608,31,113.857624,4.457969,4.2728,0.359534,3.547588,236,5.521008,819.722689,2499,1279,136,4.071188,1.491058,0.593174,0.346839,4.819874,16,30.9375,629.3125
1,58090,6,2963,98.954241,27.797596,0.796262,0.332423,0.332423,430,241.68046,8490.301149,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979
1,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826,4760,425,96,5.011962,1.407896,0.100503,0.100503,0.100503,22,3,277.590909
1,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888,254,534,1,3.453649,0.277306,0.810485,0.341936,1.276667,12,6.75,573.916667
0,4189,2094,187,6.697366,1.425678,4.483607,1.332955,3.773553,29,79.206897,2846.793103,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288
0,794,479,8,0.306073,0.306073,0.100503,0.100503,1.621981,1,49,4969,53678,1751,496,191.43887,62.724945,0.100503,0.100503,0.100503,599,15.176568,3087.463696
0,6375552,813,13024,12873.600932,4515.515176,1.03521,0.100503,2.039037,28917,9.799931,1988.04748,10422587,147,98965,1892.914388,678.010954,0.842497,0.100503,0.842497,7979,37.135769,2639.140829
0,7625,6067,478,13.58439,4.101482,4.527551,0.100503,3.773508,51,132.433962,4756.924528,8391,453,302,2.414395,0.797991,0.564343,0.100503,0.58376,9,85.666667,2020.444444
0,7147,737,112,2.33299,0.714556,0.86213,0.100503,1.357589,11,13.272727,520.181818,182598,1402,3831,145.84491,74.002958,23.549189,0.100503,15.953243,567,276.496516,8038.066202
0,53678,1751,496,191.43887,62.724945,0.100503,0.100503,0.100503,599,15.176568,3087.463696,1010,1014,62,0.95769,0.100503,1.047018,0.337132,0.337132,4,154.75,1705
1,146298,49266,9392,146.311227,84.451019,1.308356,0.100503,4.035826,600,54.802306,1953.62603,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145
1,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353
1,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5
1,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781,182598,1402,3831,145.84491,74.002958,23.549189,0.100503,15.953243,567,276.496516,8038.066202
1,20542,635,142,10.990557,1.454657,1.095797,0.59815,2.077718,40,35.452381,2758.52381,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353
1,1481379,147521,15043,9902.070379,5012.055876,10.43846,0.100503,193.072418,28564,10.964144,1035.955493,627949,150866,6820,246.403846,74.70543,21.260939,1.320681,15.278066,683,235.787265,11977.043415
1,28613,3557,9,0.751434,0.295998,0.100503,0.100503,0.100503,3,2.666667,218.333333,5685,942,477,30.131221,1.649978,5.312395,0.100503,4.819143,111,224.225225,7527.405405
0,7271,335,417,8.786666,5.876231,0.367463,0.100503,0.367463,40,79.125,1841.3,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636
1,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653,177796,0,6870,9.148384,5.322695,0.100503,0.100503,0.100503,42,66.619048,1681.238095
1,322682,37601,22232,176.533716,42.330221,6.849227,1.345073,4.359865,696,234.338068,7168.464489,541611,2140,10406,2418.369859,981.459889,13.925585,0.100503,32.973024,8550,59.120227,4861.4109
0,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537,221001,906,8613,3933.238007,1574.386451,0.339522,0.100503,12.73733,10560,42.962078,1498.355423
1,99193,69,3950,71.897068,31.570169,0.339522,0.100503,0.339522,324,143.947853,4795.834356,18322,6564,1754,33.136898,11.036756,7.079135,2.807889,5.046194,126,118.642857,2065.119048
0,38,0,0,0.100503,0.100503,0.100503,0.100503,0.346839,0,0,0,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5
0,4321482,259,32741,7068.594081,3773.248759,2.101994,0.339522,10.216532,25313,11.303281,1404.195349,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554
0,508213,554,16338,3619.31077,878.310234,7.828676,2.267574,23.621324,12453,47.617908,2314.93336,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107
0,16978,6715,451,0.332423,0.100503,0.100503,0.100503,3.342999,1,130,2874,138235,780,1415,267.436511,128.707883,32.381551,3.495343,26.60847,852,27.478563,4345.216686
1,561,477,39,4.092292,0.804952,1.652304,0.613409,2.148514,15,187.6,2984.6,272,733,5,1.566738,0.346839,1.574399,0.337132,1.052308,6,28.5,554.5
1,454514,1479,5187,455.180615,293.839558,30.188054,0.100503,21.063196,1793,159.005962,5756.679133,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285
0,3106,3232,47,4.124998,2.571113,0.100503,0.100503,1.109068,17,5,531.944444,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979
0,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554
1,638283,150,1492,20677.883446,5606.964451,1.326087,0.100503,33.682902,56196,0.947575,480.542013,44,79,1,0.576872,0.100503,0.100503,0.100503,0.100503,2,33.5,629
0,201,152,3,0.908234,0.100503,0.100503,0.100503,0.100503,3,25.333333,1320.666667,5277,74,323,7.121589,1.193071,0.603202,0.100503,0.603202,30,112.566667,2568.833333
1,1043,974,31,0.100503,0.100503,1.13427,0.100503,1.637349,0,0,0,112,243,5,1.445174,0.100503,0.100503,0.100503,0.603177,5,96.6,1414.2
0,1221,313,105,0.367463,0.367463,0.100503,0.100503,0.100503,1,9,1096,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0
1,5941,1615,278,39.589571,3.866453,1.515953,0.100503,1.281691,116,63.991525,2503.949153,48711,22845,932,61.924804,18.578901,0.100503,0.100503,0.100503,229,80.343348,4431.682403
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,125438,983,4074,55.137266,23.44614,2.251398,0.100503,7.207908,239,217.241667,6466.733333
1,723800,328,7257,1695.430195,317.463665,3.581057,1.858226,6.484086,5210,13.598488,1336.213611,120772,468,6248,660.384086,145.539331,5.029976,2.31389,6.305116,2302,60.596588,2013.164606
0,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,828774,904,13109,374.369869,95.274561,2.573214,1.587397,2.314184,1539,53.488804,3771.863084
1,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107
1,173872,2804,16328,346.547498,85.797131,6.812974,1.337915,7.574687,1323,268.132983,9307.214876,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604
0,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888,1404323,563,20057,967.720642,579.431128,4.473798,0.80568,6.241806,4027,57.643839,3201.293706
0,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551,794,892,32,1.336914,0.36215,1.059213,0.337132,0.822584,4,0,68.5
0,185616,1001,15117,266.013874,54.34523,13.111904,0.334766,13.665173,928,172.986229,5321.646186,100151,31383,4679,286.941738,37.799964,6.663615,0.100503,8.464207,758,120.195059,4332.485046
0,5685,942,477,30.131221,1.649978,5.312395,0.100503,4.819143,111,224.225225,7527.405405,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647
1,126738,779,4115,171.819555,37.294285,4.411323,1.530222,4.202883,690,126.04416,3627.968661,1910,1614,159,9.947392,1.063495,10.400522,4.099821,8.737916,28,824.275862,6487.931034
1,1525260,747,41582,3316.259533,1401.939767,8.257136,6.558356,22.443191,12203,57.957328,2352.647334,102116,293,970,1729.451634,763.659739,30.829977,8.568367,93.311571,4067,12.310269,1636.379704
1,1487,802,91,0.966088,0.565104,1.141857,0.62118,1.141857,4,42,755,10602,790,334,34.067687,12.456841,6.367274,0.8249,4.457739,128,152.085271,6724.116279
1,25195,1443,15,1.661164,0.100503,0.354379,0.354379,5.062816,4,6,6531,676,243,43,1.982531,1.360641,0.100503,0.100503,36.40164,6,4.666667,269.5
1,1525260,747,41582,3316.259533,1401.939767,8.257136,6.558356,22.443191,12203,57.957328,2352.647334,9542820,2069,17897,4336.358286,668.570801,7.376996,1.838381,3.113625,12252,16.385138,3413.41185
1,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145,7157,73,82,8.691432,2.642132,0.346839,0.100503,2.593924,31,29.483871,4767.290323
1,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068,627949,150866,6820,246.403846,74.70543,21.260939,1.320681,15.278066,683,235.787265,11977.043415
0,78731,6212,1971,97.395842,57.179768,13.843644,1.788636,12.660756,378,59.916667,2026.757813,1706188,402,12138,837.580052,93.569848,7.621259,2.60906,4.866271,2597,21.289101,1937.639388
0,20542,635,142,10.990557,1.454657,1.095797,0.59815,2.077718,40,35.452381,2758.52381,17842623,46964,90405,16377.172898,5728.958951,0.36215,0.100503,1.608248,61013,10.574039,1376.618332
0,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537
0,3106,3232,47,4.124998,2.571113,0.100503,0.100503,1.109068,17,5,531.944444,182598,1402,3831,145.84491,74.002958,23.549189,0.100503,15.953243,567,276.496516,8038.066202
0,3106,3232,47,4.124998,2.571113,0.100503,0.100503,1.109068,17,5,531.944444,44027,113,2344,45.204222,20.368967,1.116158,0.100503,0.859718,188,112.191489,2122.702128
1,2256591,735,22670,488.964333,211.42579,0.865711,0.364793,0.847757,1917,41.48783,3843.376489,3081505,119234,316,19.17302,9.949511,0.100503,0.100503,0.100503,66,55.641791,17588.059702
1,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288
0,95,120,3,0.356943,0.100503,0.356943,0.356943,0.356943,1,0,0,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604
1,203788,1069,5439,1043.235953,558.213656,20.643643,1.371208,22.231386,3048,59.964378,1554.076101,119001,119704,2266,63.603262,17.010682,11.232852,0.100503,6.628897,206,167.913043,6161.917874
1,508213,554,16338,3619.31077,878.310234,7.828676,2.267574,23.621324,12453,47.617908,2314.93336,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294
0,1271,1503,59,0.297973,0.297973,0.100503,0.100503,0.100503,1,0,12,102116,293,970,1729.451634,763.659739,30.829977,8.568367,93.311571,4067,12.310269,1636.379704
1,182598,1402,3831,145.84491,74.002958,23.549189,0.100503,15.953243,567,276.496516,8038.066202,58090,6,2963,98.954241,27.797596,0.796262,0.332423,0.332423,430,241.68046,8490.301149
0,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955,48777,858,1236,247.238745,74.103492,3.031696,1.816746,21.175696,997,32.902778,1871.071429
0,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888,92462,692,5259,141.503204,35.289747,3.787263,0.596412,3.041915,578,97.385935,4638.421955
1,7157,73,82,8.691432,2.642132,0.346839,0.100503,2.593924,31,29.483871,4767.290323,125438,983,4074,55.137266,23.44614,2.251398,0.100503,7.207908,239,217.241667,6466.733333
0,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364,9679,322,213,9.607163,0.310247,0.100503,0.100503,0.100503,42,26.761905,1770
1,265258,209,551,631.915946,457.64855,5.460985,0.100503,7.498126,2603,3.826314,506.692136,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294
0,306,433,10,2.569166,0.825746,6.701418,3.924845,5.419179,10,68.5,1451.4,580,590,26,0.59815,0.100503,0.839583,0.100503,1.061651,2,0.5,97.5
1,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353
1,117913,1299,9950,189.75523,67.310223,11.294831,2.567269,10.933766,791,185.542033,5535.939774,1140,927,69,0.577497,0.100503,0.341936,0.100503,0.341936,2,14.5,1206.5
0,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299,4491415,756,29876,4499.996251,2206.571898,26.966925,12.628283,29.069822,16646,22.747726,2206.420734
0,146298,49266,9392,146.311227,84.451019,1.308356,0.100503,4.035826,600,54.802306,1953.62603,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527
0,209,454,7,0.613409,0.354379,0.100503,0.100503,0.100503,2,0.5,9,92462,692,5259,141.503204,35.289747,3.787263,0.596412,3.041915,578,97.385935,4638.421955
0,21591,1179,228,90.456506,25.798292,5.709329,1.111159,5.17662,369,18.442971,1330.366048,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781
0,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145,71597,44262,1437,10.403563,3.365355,0.591206,0.100503,5.074567,47,72.106383,2146.893617
1,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647,58090,6,2963,98.954241,27.797596,0.796262,0.332423,0.332423,430,241.68046,8490.301149
1,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575,322682,37601,22232,176.533716,42.330221,6.849227,1.345073,4.359865,696,234.338068,7168.464489
0,4363,221,165,7.362302,0.100503,4.031142,0.860755,2.563721,21,109.695652,5559.869565,186557,90762,3166,489.106379,75.768878,0.100503,0.100503,0.100503,764,309.220493,20356.015564
1,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604,314,398,11,2.911756,0.503462,1.546347,0.332423,1.333845,9,16.111111,495.777778
1,15002,1945,670,98.507417,20.957709,25.646414,0.839509,23.351462,350,83.403955,3133.562147,867,413,52,10.906349,2.359024,3.975177,1.124418,2.635947,32,66.911765,1119.441176
0,146298,49266,9392,146.311227,84.451019,1.308356,0.100503,4.035826,600,54.802306,1953.62603,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636
0,4760,425,96,5.011962,1.407896,0.100503,0.100503,0.100503,22,3,277.590909,2256591,735,22670,488.964333,211.42579,0.865711,0.364793,0.847757,1917,41.48783,3843.376489
0,219,148,8,0.758307,0.100503,0.100503,0.100503,0.100503,3,205,3922.666667,7185698,30,29179,29146.956462,18082.743596,0.100503,0.100503,4.502396,88154,4.061066,649.156485
1,49326,42259,1446,0.45234,0.275538,0.100503,0.100503,0.100503,2,43,1651.5,254,341,9,6.525792,1.157975,1.332898,0.35184,1.56716,21,74.333333,2138.238095
0,21591,1179,228,90.456506,25.798292,5.709329,1.111159,5.17662,369,18.442971,1330.366048,1404323,563,20057,967.720642,579.431128,4.473798,0.80568,6.241806,4027,57.643839,3201.293706
1,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353
0,3200,3256,146,0.290192,0.100503,0.36215,0.100503,0.36215,1,0,11,8120,710,959,7.368643,2.088375,1.598798,0.595812,1.332849,29,205.533333,4302.466667
0,209,454,7,0.613409,0.354379,0.100503,0.100503,0.100503,2,0.5,9,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294
0,4363,221,165,7.362302,0.100503,4.031142,0.860755,2.563721,21,109.695652,5559.869565,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068
1,49326,42259,1446,0.45234,0.275538,0.100503,0.100503,0.100503,2,43,1651.5,19562,17637,278,572.874856,390.293681,27.55204,7.167557,32.101906,1762,23.469296,1395.845634
1,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826,95,120,3,0.356943,0.100503,0.356943,0.356943,0.356943,1,0,0
1,1912232,33395,14891,38159.53861,131.954446,2.173241,0.623797,4.143115,21964,19.245363,1027.420978,592,193,41,0.559487,0.30815,1.10585,0.35184,0.35184,2,27.5,528.5
1,4036,4172,66,1.558777,0.481108,0.100503,0.100503,0.337132,7,18.285714,898.857143,136,340,1,0.482028,0.297973,0.100503,0.100503,0.100503,2,14.5,378.5
1,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647,10693,935,12,0.634422,0.367463,0.367463,0.100503,0.367463,2,50.5,3452.5
0,2774790,20342,15836,5088.577165,6.183081,0.810461,0.339522,1.081757,18549,4.781339,454.967895,508213,554,16338,3619.31077,878.310234,7.828676,2.267574,23.621324,12453,47.617908,2314.93336
1,4947410,112,26319,1774.213927,830.899475,0.100503,0.100503,0.100503,7321,26.544194,3068.022437,488750,320,3673,1207.190077,599.7216,0.842022,0.593199,7.044735,3918,7.859818,637.9833
1,92462,692,5259,141.503204,35.289747,3.787263,0.596412,3.041915,578,97.385935,4638.421955,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419
1,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5,1404323,563,20057,967.720642,579.431128,4.473798,0.80568,6.241806,4027,57.643839,3201.293706
1,414,1134,16,0.765638,0.100503,0.349327,0.100503,0.349327,3,670,22625.333333,1257,318,67,12.127099,3.973803,1.796126,0.100503,1.796126,52,591.811321,8903.660377
1,405315,128127,6688,131.597628,23.453871,7.381613,0.100503,7.406416,568,231.589161,9587.66958,48711,22845,932,61.924804,18.578901,0.100503,0.100503,0.100503,229,80.343348,4431.682403
1,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955
1,125438,983,4074,55.137266,23.44614,2.251398,0.100503,7.207908,239,217.241667,6466.733333,1221,313,105,0.367463,0.367463,0.100503,0.100503,0.100503,1,9,1096
1,1404323,563,20057,967.720642,579.431128,4.473798,0.80568,6.241806,4027,57.643839,3201.293706,16978,6715,451,0.332423,0.100503,0.100503,0.100503,3.342999,1,130,2874
1,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5,14843,12352,867,48.530271,13.194818,17.888752,1.848025,13.939278,168,184.711765,10791.747059
0,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294,177796,0,6870,9.148384,5.322695,0.100503,0.100503,0.100503,42,66.619048,1681.238095
0,2651,2838,195,15.758126,5.319354,14.1783,1.36878,6.621655,60,89.031746,3293.31746,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839
0,3102,253,207,1.903993,0.486466,0.100503,0.100503,0.337132,7,100,2586.285714,1414,329,142,2.277662,0.100503,0.100503,0.100503,1.093884,7,133.857143,5020
0,95,120,3,0.356943,0.100503,0.356943,0.356943,0.356943,1,0,0,2696,1718,20,4.237052,0.321057,0.586102,0.100503,0.837439,18,84.944444,2656.888889
0,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839,11147,1500,474,40.592512,5.923009,19.648064,1.861765,12.261029,128,107.431818,2481.136364
0,128305,213,942,140.038427,77.75205,2.149536,0.100503,19.43407,466,29.993644,1643.379237,1203,689,67,0.581004,0.581004,1.642786,0.100503,2.153153,2,0.5,317.5
